"","shapeName","shapeGroup","shapeType","shapeISO","shapeID","shapeCanonical","total_area_km2","water_percentage_2018","tree_percentage_2018","flooded_vegetation_percentage_2018","crops_percentage_2018","built_area_percentage_2018","bare_ground_percentage_2018","snow_ice_percentage_2018","clouds_percentage_2018","rangeland_percentage_2018","water_percentage_2019","tree_percentage_2019","flooded_vegetation_percentage_2019","crops_percentage_2019","built_area_percentage_2019","bare_ground_percentage_2019","snow_ice_percentage_2019","clouds_percentage_2019","rangeland_percentage_2019","water_percentage_2020","tree_percentage_2020","flooded_vegetation_percentage_2020","crops_percentage_2020","built_area_percentage_2020","bare_ground_percentage_2020","snow_ice_percentage_2020","clouds_percentage_2020","rangeland_percentage_2020","water_percentage_2021","tree_percentage_2021","flooded_vegetation_percentage_2021","crops_percentage_2021","built_area_percentage_2021","bare_ground_percentage_2021","snow_ice_percentage_2021","clouds_percentage_2021","rangeland_percentage_2021","water_percentage_2022","tree_percentage_2022","flooded_vegetation_percentage_2022","crops_percentage_2022","built_area_percentage_2022","bare_ground_percentage_2022","snow_ice_percentage_2022","clouds_percentage_2022","rangeland_percentage_2022","water_percentage_2023","tree_percentage_2023","flooded_vegetation_percentage_2023","crops_percentage_2023","built_area_percentage_2023","bare_ground_percentage_2023","snow_ice_percentage_2023","clouds_percentage_2023","rangeland_percentage_2023","total_mine_cover_km2","mine_cover_of_state_percentage","burned_area_2018","burned_area_2019","burned_area_2020","burned_area_2021","burned_area_2022","burned_area_2023","CO2_total_2018","CO2_total_2019","CO2_total_2020","CO2_total_2021","CO2_total_2022","CO2_total_2023","CO_total_2018","CO_total_2019","CO_total_2020","CO_total_2021","CO_total_2022","CO_total_2023","TPM_total_2018","TPM_total_2019","TPM_total_2020","TPM_total_2021","TPM_total_2022","TPM_total_2023","PM25_total_2018","PM25_total_2019","PM25_total_2020","PM25_total_2021","PM25_total_2022","PM25_total_2023","TPC_total_2018","TPC_total_2019","TPC_total_2020","TPC_total_2021","TPC_total_2022","TPC_total_2023","NMHC_total_2018","NMHC_total_2019","NMHC_total_2020","NMHC_total_2021","NMHC_total_2022","NMHC_total_2023","OC_total_2018","OC_total_2019","OC_total_2020","OC_total_2021","OC_total_2022","OC_total_2023","CH4_total_2018","CH4_total_2019","CH4_total_2020","CH4_total_2021","CH4_total_2022","CH4_total_2023","SO2_total_2018","SO2_total_2019","SO2_total_2020","SO2_total_2021","SO2_total_2022","SO2_total_2023","BC_total_2018","BC_total_2019","BC_total_2020","BC_total_2021","BC_total_2022","BC_total_2023"
"31","Jihočeský kraj","CZE","ADM1","CZ-31","73172107B46425968394697","regions",10048.7750640726,1.68907891634962,36.466956620339,0.0048842074309942,31.3509742068584,3.1835946144762,0.00873181835307807,0,0,6.28214137579082,1.74417199403155,35.585430882571,0.00301026453155704,31.8272900191086,3.26589614242229,0.00711309084594389,0,0,6.51726632587785,1.70067333986325,34.8695117496462,0.00256572928194356,31.9946107450183,3.19811834606212,0.00528608254756782,0,0,6.661869385964,1.74117130096887,35.4362340880157,0.00180617002115163,31.2107639760688,3.16054985074235,0.00387367718487124,0,0,6.49321305742817,1.71342455881253,34.3042348204958,0.00120475073366146,31.5832576228274,3.36184016238814,0.00395251792827811,0,0,6.38053690416392,1.76763321308392,35.7995340854455,0.00295801911114822,30.4319615302274,3.38506943859013,0.00468554823284103,0,0,6.14862789240861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","Jihomoravský kraj","CZE","ADM1","CZ-64","73172107B81289681513643","regions",7180.2961874106,0.814143668494672,26.5290620117567,0.003742971378189,50.621254732082,6.51082910551543,0.0127466814978017,0,0,0.923160499209834,0.833664995362293,25.1217326787349,0.00422227354169469,51.9559440748965,6.50476583692795,0.0116469540780299,0,0,1.06411879222288,0.838297100507353,23.8708968440421,0.0050676655511472,51.9721207412969,6.54910038607112,0.0106203071949575,0,0,1.36081574493116,0.841778884705299,24.8698656326533,0.00289908304980116,51.4510289084019,6.53352990877055,0.00959854532115375,0,0,1.21901948789112,0.842191508699781,22.6794750695607,0.00242245965890759,51.4834589815504,6.84207393542806,0.008574947863541,0,0,1.78448863631738,0.832280866480904,25.0178797309207,0.00334149236357424,50.638909480928,6.72189081646834,0.00872311086714757,0,0,1.44661368620931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","Jura","CHE","ADM1","CH-JU","70761945B19914004537681","Canton",838.005478158934,0.00744476795920863,37.2865338242934,0,23.0821805804369,3.59818290379575,0.00905834700924641,0,0,8.93074355796738,0.00842888356488328,35.726248219131,0,24.1601550774404,3.60900562952369,0.00129616424036782,0,0,7.99994674737966,0.00810486480814841,35.8807696074213,0,23.1171900960125,3.57175922049973,0.00097257912607684,0,0,9.20774798087191,0.00614947459257072,35.5436760413632,0,24.0867624041559,3.48002305906325,0.000648382592998784,0,0,8.15562740384036,0.00841626242383586,35.2042816581336,0,22.0339213922747,3.7382185704005,0.000648382592998784,0,0,10.3858706424878,0.00679392086511748,36.2298807611718,0,22.7750878385805,3.6858349950494,0.000648382592998784,0,0,8.83877183200584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","Karlovarský kraj","CZE","ADM1","CZ-41","73172107B80386947470046","regions",3306.69192272071,0.638226693092707,46.2779848781786,0.000542468481409821,16.2056161261898,3.56426537290304,0.105596962952749,0,0,13.5151404144641,0.654062790448791,45.7586470242591,0.000232484509316934,15.94962787316,3.71584827343489,0.0685111172003302,0,0,14.0891989570987,0.65012634334795,45.2500996803359,0.000542462004521605,16.0367602052018,3.71362763425582,0.0472515005736166,0,0,14.4539443562479,0.639938763250345,47.3059230846813,0.00116241051797223,15.9654948872254,3.38694212931794,0.0339067204002194,0,0,13.0258368839695,0.647884673474539,46.1079238489609,7.74939111683288e-05,16.5652680854578,3.83951972958383,0.0312687612850697,0,0,12.3548934211028,0.640469284636677,47.6571965976622,0,15.8427865288573,3.71045156551831,0.0266917555663899,0,0,12.4271061419036,66.6071622135266,2.01431416332511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","Kärnten","AUT","ADM1","AT-2","97560089B55365172259742","Bundesländer",9541.27581809109,0.816326752134523,54.6249036234789,0.00020170720321963,6.40957428449957,2.14455149118484,0.648992342286131,0.443182172841833,0,12.5388076357397,0.821674701827104,53.8805197082698,2.88153580972682e-05,6.36110121867422,2.20573490959255,0.336268830941689,0.783100386221173,2.86019388989198e-05,12.7789010383959,0.82889968640364,53.3061691620045,8.6446681203023e-05,6.35389027461439,2.19829030323707,0.263642826342945,1.12280786429393,0.000129867819951806,12.3823006800721,0.802757904687183,53.6070071709647,5.7721689359769e-05,6.30984324871923,2.22247372037355,0.197563364846373,1.78870734743985,0.000258306986718814,10.9067849597795,0.808349714706563,51.9874422742272,0.000172892148577971,6.48735520906109,2.26724560844771,0.433144814367354,0.644077207903004,0,14.0473350734573,0.81195820549505,53.3098631323733,0.000547500907281904,6.27696190069864,2.24831714072327,0.643346559218916,0.358005876733841,0,13.115884913925,0,0,257.59,0,0,107.33,21.466,0,1262.385,3115.677,0,0,0,1594.571,69.491,171.511,0,0,0,87.383,12.955,31.974,0,0,0,16.467,9.162,22.612,0,0,0,11.713,6.955,17.165,0,0,0,8.937,6.653,16.419,0,0,0,8.361,6.54,16.141,0,0,0,8.419,2.88,7.109,0,0,0,3.58,0.765,1.889,0,0,0,0.982,0.415,1.024,0,0,0,0.518
"36","Komárom-Esztergom","HUN","ADM1","HU-KE","22733592B67277482146773","County",2186.10532060937,0.517943811011593,27.5005633443992,0.0174021803716069,47.1401377409306,6.92409926052956,0.0467369584138906,0,0,1.56642741678416,0.527338522590357,27.1351127020385,0.00592480113879622,47.8424335721238,6.99518040139495,0.0418005202948362,0,0,1.55217088613217,0.550124048137929,26.9146055739983,0.00913405282693498,47.2808411921485,7.14788045845431,0.0399371177822116,0,0,1.50669245887226,0.549747817826379,27.8318280655001,0.00925766277357464,46.983086066685,7.23812465767534,0.0284311768823625,0,0,1.35332960363037,0.523203613586368,27.0561718315745,0.00987486191589766,47.6508746374947,7.30571647615585,0.0276925362650827,0,0,1.48689196852795,0.539850650097071,28.2563279068011,0.010492242741212,45.8272330607837,7.36178514075691,0.0232401082100561,0,0,1.66814720278791,27.4908772516654,1.25752747657634,0,0,0,42.932,0,0,502.729,141.655,575.601,236.133,4443.712,1100.238,32.302,9.095,36.966,15.164,285.42,70.746,3.928,1.106,4.495,1.843,34.708,8.601,1.986,0.56,2.274,0.933,17.556,4.346,0.966,0.272,1.107,0.454,8.548,2.117,3.132,0.882,3.583,1.47,27.669,6.864,0.729,0.206,0.836,0.342,6.45,1.597,1.84,0.518,2.107,0.864,16.266,4.036,0.126,0.036,0.145,0.059,1.122,0.277,0.238,0.066,0.272,0.111,2.098,0.519
"37","Kraj Vysočina","CZE","ADM1","CZ-63","73172107B33107872828953","regions",6789.37864109853,0.395371996778768,27.7085736986522,0,46.3032238385322,3.98662682279362,0.0011148220822834,0,0,0.812671206904352,0.432789741068946,24.788725047228,0,48.299280493585,4.01688301120679,0.00226689700260995,0,0,1.33800253723689,0.441992449198706,21.2373412804633,0,49.2341509007658,3.9275768613632,0.0022668078254761,0,0,2.44786628176727,0.450119095309984,19.5026503235681,0,50.0130671018803,3.98972220209585,0.0022673844792113,0,0,2.49791001944634,0.431573998586059,17.1317848599669,0,50.3346457369937,4.19150048490419,0.0021523108019859,0,0,3.19558076674276,0.438840177163042,18.8542836903612,0,47.2657139131216,4.19947853940201,0.00188407815998622,0,0,3.82453831114725,5.59058717089608,0.0823431338283592,21.466,257.591,0,85.863,0,0,1468.792,95541.749,111383.592,20197.592,8487.858,2534.748,88.571,5971.491,6883.629,1251.807,528.79,161.006,10.878,729.217,842.089,153.067,64.607,19.613,5.868,379.333,443.106,80.31,33.719,10.035,2.794,182.898,212.807,38.609,16.24,4.866,8.241,569.029,651.155,118.637,50.284,15.501,2.154,139.316,162.713,29.492,12.383,3.686,4.837,334.292,382.434,69.681,29.538,9.11,0.378,24.324,28.45,5.154,2.164,0.642,0.638,43.546,50.032,9.107,3.852,1.179
"38","Královéhradecký kraj","CZE","ADM1","CZ-52","73172107B56271871797203","regions",4753.04055040916,0.360452099447251,29.062556300596,0,41.8172718860002,5.80623216425143,0.00929228494193331,0,0,3.76656618562266,0.365790652470186,28.1806377147025,0,43.0265258345291,5.74920815591339,0.00913087130228784,0,0,3.83499444309276,0.374135774433445,28.5630294154854,0.000107931900734903,41.7501061923892,5.67756029114283,0.00875377378194602,0,0,4.02533152246417,0.374676337584613,28.7378699580364,0,41.7631844140918,5.56928589734455,0.00827044358625815,0,0.000144663272516113,3.91754656095947,0.376141172119403,28.2634278993154,0,41.7485359318092,5.86007411143407,0.00821499645051527,0,0,3.87478766454083,0.374904470402645,28.5343738178803,0,41.3434159749504,5.7989962627296,0.00832094350162247,0,0,4.3973079822511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","Kuyavian-Pomeranian Voivodeship","POL","ADM1","PL-KP","17162690B37876665907262","Unknown",17938.8960151886,1.72101934151518,23.2716727455214,0.0100170798059685,56.8566430548689,3.29199821126809,0.0108579249443149,0,0,1.00001028354739,1.73068610330381,22.6635614971458,0.00829214809094233,57.3157884370879,3.42885262372292,0.00984875951474049,0,0,0.882262058741048,1.73748996924033,22.7699774830053,0.00576522572934303,57.1135560718125,3.46907784378144,0.00882648422801572,0,0,0.943012076797115,1.7150909801959,22.9987301830869,0.0279945956045342,56.2364399268957,3.4960457703814,0.00835298145918012,0,0,0.933097166903891,1.72059270850476,22.4495100589958,0.0194530270518261,56.3563804511785,3.65989341724523,0.00852700998023795,0,0,0.990994308906305,1.69922663306013,22.9118226357719,0.00962715553393766,56.0271503938923,3.66629663389243,0.00884970027318412,0,0,0.962557775379079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","Lesser Poland Voivodeship","POL","ADM1","PL-MA","17162690B67655395900928","Unknown",15166.097980189,0.639976014798345,33.2692693202295,0.00411825747362546,25.1908264031128,9.84918654720547,0.0250831619639918,8.63711620139079e-05,0,6.49156116856199,0.649063294663739,32.8937301662358,0.00200954743541293,25.4079961504811,10.1423047890416,0.0192557399091502,0,1.71625731334195e-05,6.14208369995663,0.66980631995693,32.650027447388,0.00777551472641394,24.494138523733,10.5534400999314,0.0173601728321985,0.000513427316899815,0,6.01742223054627,0.662318892734521,33.8682889286827,0.0090294446998873,23.2696889195577,10.3671758419796,0.0137009417518178,0.000247039402103475,0,5.73551234810687,0.661893837691922,32.7562800084379,0.00854941348120985,23.4296995386156,11.4337015151124,0.0129990327430546,0.00775813877378851,0,5.71845270132005,0.646138080704632,33.6935003044167,0.0161228740935878,22.7790950491363,10.6657065006517,0.013840465156663,0,1.71438115833311e-05,5.7364413744845,60.0609021785875,0.396020800219009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","Liberecký kraj","CZE","ADM1","CZ-51","73172107B98776772787889","regions",3159.27155232834,0.274961256389522,44.6805724755405,0,18.6874549995835,6.95514113468455,0.0175146145202061,0,0,6.78903842397468,0.274871707445631,44.0724901252049,8.04943905254483e-05,19.4433413749702,6.8895087093268,0.0178365729671178,0,0,7.09682846119735,0.279620618731858,44.622020940338,0,17.7480218970257,6.73310069351444,0.0159888300913499,0,0,7.68093222475333,0.275673180521964,45.2831671623713,0,18.36902109079,6.27973451678219,0.0161577368254004,0,0,6.18946446635096,0.281468678052696,44.0297272526716,0,18.29908107267,6.88959953371255,0.0141411000696775,0,0,6.9647399298928,0.279135329913959,44.8898780196553,0.000160935221362805,17.3999767719497,6.67090379320306,0.0122935275268116,0,0,7.44849785247068,6.12821782631277,0.19397565729205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42","Łódź Voivodeship","POL","ADM1","PL-LD","17162690B86810837764805","Unknown",18190.7286416571,0.436744316795456,23.1903178498126,0.0154028424458504,52.4804395506079,4.98057617068683,0.0329149592008272,0,0,1.39534377957565,0.436222332882907,22.8315676380535,0.0174995018217817,52.7116026419293,5.20136680153716,0.025880477108407,0,0,1.25308564993372,0.41767237342323,22.8971854703603,0.0321725628695391,51.9906331526153,5.36261601553395,0.02460896911124,0,0,1.25244503315045,0.409097282604625,23.3309818167983,0.0372024312429751,50.6113901696632,5.29712963182544,0.0233318030940838,0,0,1.45406725041351,0.401821973850586,22.7036679845262,0.0403004125039601,51.0060617024938,5.60270242806241,0.0201038647996076,0,0,1.31128709068829,0.404536395810918,23.4513517465266,0.0328390848608391,50.6101086551407,5.37114474132001,0.0144837598746799,0,0,1.20342391913143,144.889687892124,0.796502940955251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","Lower Silesian Voivodeship","POL","ADM1","PL-DS","17162690B9130125042960","Unknown",19918.7113917993,0.568552913718404,29.9735577747089,0.0369181038257562,44.5098631753684,5.29051001818751,0.0517469730923219,0,0,2.42569732687276,0.583555658018913,29.5095126675781,0.0403632459278787,45.1947082477241,5.33190197549722,0.0464899825364393,0,1.26361527824634e-05,2.42345706123722,0.594716223633987,29.6525937439577,0.0397552203829151,44.2098617468884,5.40630857878065,0.0387576981837638,8.90638995397198e-05,1.27514714419281e-05,2.71471284907547,0.58622038165532,30.1610796321167,0.0379970082434762,44.0627152645004,5.37599716167159,0.0334333491851642,0,3.73959619135272e-06,2.50200341445411,0.590443020469485,29.8867099996268,0.0437654916536246,43.7130053926158,5.73943297591255,0.0322107721036037,0,1.25424953490009e-05,2.46155490774867,0.584845301107372,30.5106277089509,0.0581355899162633,43.0428077270558,5.73804055352341,0.0328479033744388,0,0,2.60712361643441,109.523246298373,0.549851067771959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","Lublin Voivodeship","POL","ADM1","PL-LU","17162690B69262761487853","Unknown",25086.2045168314,0.462508439834426,24.4136010559377,0.0810994164477308,52.1389150107271,3.84836566299003,0.00839842902835499,0,0,1.86765068280497,0.452685697501536,24.3843581674328,0.0645814986253272,52.211151909278,3.83058197580834,0.00832614149341346,1.0200440775157e-05,0,1.86620409776094,0.473697549786725,24.1085848396607,0.0750112829543036,52.281131967396,3.85862181458978,0.00711445139100736,0,0,1.89663642838757,0.455246393301743,24.4930932234982,0.0714038341064667,51.3549896564731,3.79946045935553,0.00484350927147086,0,0,1.87040741684164,0.455002647751424,24.1603340756949,0.071730781499884,51.2116999075937,4.1071119448274,0.00622202549770715,0,0,1.73249029676195,0.466187880122286,24.7072906991419,0.0746220435039357,50.5280471947702,3.91743260646776,0.00280788394583575,0,0,2.05076494052785,7.52977361115957,0.0300159111704613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","Lubusz Voivodeship","POL","ADM1","PL-LB","17162690B87710404837799","Unknown",13964.3088513164,0.911751368479582,48.3743745197435,0.0441557726099078,27.7813891381687,3.02643263910547,0.00350900932565546,0,0,3.05481092993808,0.938812366943344,48.3232084190846,0.0811658293171377,28.3472605512935,3.09576213034568,0.00308594693574075,0,0,2.57153738201772,0.940090128804771,48.0796358050964,0.0913417610311684,27.8278424715075,3.21951565893154,0.00284471921117842,0,0,2.72008138247788,0.932733193861396,48.6106307594407,0.0740157667097969,27.0190710391441,3.15819931240219,0.00229298781320669,0,0,3.09990685561092,0.925707687424263,47.9228497959051,0.0359086076734725,27.5472817428537,3.3626374367212,0.00236230900105019,0,0,2.73943367846129,0.936565753547796,48.4526937718967,0.0514798236905123,27.5822643508361,3.39483126533669,0.00138881715676183,0,0,2.68679165320173,6.31826433019584,0.0452458076128747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","Luzern","CHE","ADM1","CH-LU","70761945B29073934101403","Canton",1492.77741015569,4.16474375895834,23.0537300553906,0,28.9507646126379,4.9359640870968,0.118562784962623,0.000367532747392979,0,9.49578552979474,4.15706461286735,22.9412114800838,0,28.5713757549987,4.86989228079474,0.101358055588648,0.0179848464387646,0,8.47032045335329,4.15851934219515,22.4084796644841,0,28.2518876125435,4.81663145557809,0.10192870003561,0.00404404511915816,0,10.049297935501,4.1508355276735,23.0946892225061,0,27.6685647271135,4.75824109732752,0.0935023600130484,0.0434558700644608,0,9.0364260957939,4.16180725740803,21.9141049262592,0,27.461968731568,4.92468715483365,0.0995366024866725,0.00624878132580089,0,10.6427827296745,4.15979803620025,22.9703058813761,0,27.4499424549445,4.94192020626319,0.0775789379866661,0.00349205562177865,0,9.83612368004824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","Masovian Voivodeship","POL","ADM1","PL-MZ","17162690B84565288021286","Unknown",35498.5304742484,0.56497576939418,24.970291716859,0.0137971368267553,47.0053003018253,5.89074357017156,0.0129401098505755,6.9511832910073e-06,0,2.27688030720132,0.567549002601204,24.8440688569195,0.00767668956322529,47.3061470236764,6.00047725437513,0.0117584201495494,0,6.8511147841583e-06,2.13865790848246,0.575729040632491,24.7750097104988,0.013805668231499,46.9843097222057,6.16276581689842,0.00850526608093705,0,0,2.06087564676973,0.576815045146348,25.563836756682,0.0132078097117178,45.0659231683503,6.06803056330459,0.00528987364248498,0,0,2.28069600157471,0.550489194048376,24.4467231268146,0.0131885892633118,45.669664993807,6.54613940292013,0.0087762924067087,0,0,2.08187685240214,0.560204024563833,25.1101068790441,0.0108935869014199,45.4835887548337,6.44428976846974,0.00555449480112407,0,0,1.79752065511329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48","Mecklenburg-Vorpommern","DEU","ADM1","DE-MV","10402087B60782008682549","Länder",23248.1441628669,3.58222969755003,20.3918536835443,0.224504838864875,54.552201556803,3.80323650783847,0.00694259747306282,0,0,2.31175137430298,3.59973560042556,20.1737201242821,0.28638645092481,55.4456573468168,3.77384006196001,0.00661432206572116,0,0,2.12276179272782,3.61600500779022,20.2407330334608,0.329042632735902,55.0081927589797,3.73044869403115,0.00574111581120001,0,0,2.18877600187547,3.60947889074532,20.5039637283213,0.290873246768666,54.1115982460535,3.63191911101403,0.00530378148311199,0,1.00087181263777e-05,2.69896758725617,3.62184306457109,20.2979859603198,0.293325702077103,54.329916630807,3.86643298710306,0.00518447191358801,0,0,2.38811981449213,3.61690360790825,20.6294608029698,0.310985658322668,54.2901536704118,3.83427654568173,0.00484800333563678,0,0,2.29870300273987,0,0,2168.053,3563.334,0,0,236.125,0,32136.114,31340.65,11381.219,8744.053,25803.676,21772.419,1970.454,1949.526,631.723,504.666,1526.727,1291.703,246.513,240.554,80.124,67.32,202.525,159.606,132.885,126.713,47.462,39.803,117.037,87.74,66.838,62.416,22.927,21.752,64.392,41.9,186.158,185.527,55.514,46.213,142.249,118.92,52.615,48.244,18.491,18.232,53.661,32.612,108.091,108.436,32.158,25.934,80.031,69.638,8.747,8.223,3.139,2.771,8.129,5.682,14.203,14.158,4.414,3.509,10.71,9.265
"49","Moravskoslezský kraj","CZE","ADM1","CZ-80","73172107B23519183895960","regions",5424.37045417113,0.615918134000724,32.6459351307471,0.00147744757280884,28.3096569427757,8.69385159913466,0.00801560708780905,0,0,8.29256580093183,0.627227997623646,31.1875346969724,0.00142905947143049,29.0289352638779,8.99741449291225,0.00763352008763276,4.74626620649498e-05,0,8.57943755434226,0.640806513287912,29.6383521696396,0.00119085568935707,29.6402092216932,9.17861195033095,0.0058245452901594,0,0,8.74758554259368,0.625383433889416,31.9445884853209,0.00061932162872868,27.5752075530244,9.04411936797217,0.00572907443456652,0,0,8.90251745657727,0.626936980586624,30.2669758689107,0.000429009531619694,28.3562775787196,9.60488009016386,0.00420004357468014,0,0,8.69765444620057,0.615172725653427,31.8905359287819,0.000524515399033415,27.385469637993,9.31956583820176,0.00405426265807833,0,0,8.80090853578591,53.8890542410728,0.993461928388509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","Neuchâtel","CHE","ADM1","CH-NE","70761945B64873726514121","Canton",801.789375099983,10.459514075508,33.0070197760602,0.000868466712476403,11.3927657665761,5.43012632396819,0.0170428311410416,0,0,16.2133935411214,10.4611850560648,32.4278004263782,0.000683222804538953,13.6052981063688,5.3814429811572,0.017384025669878,0,0,12.5120557819494,10.4687020272329,32.0792856171223,0.00131970573354842,11.0276427958529,5.36024264695022,0.017384025669878,0,0,17.1137565136895,10.4590180666542,32.4711875269209,0.000942091709934545,11.701663345453,5.20031303194027,0.0167026395474716,0,0,15.2623994892338,10.4589249668664,32.019633039012,0.00113446182561097,11.5150759082205,5.4185072192108,0.0180653314879344,0,0,15.8454078940151,10.45984946176,32.6572772574363,0.000608280324257945,12.5088205457363,5.39155849200383,0.0153398128286253,0,0,14.2805117628822,0,0,0,0,0,0,0,0,0,627.982,0,0,1779.288,0,0,34.569,0,0,97.946,0,0,6.445,0,0,18.26,0,0,4.558,0,0,12.913,0,0,3.46,0,0,9.803,0,0,3.309,0,0,9.377,0,0,3.253,0,0,9.218,0,0,1.433,0,0,4.06,0,0,0.381,0,0,1.079,0,0,0.206,0,0,0.585,0
"51","Nidwalden","CHE","ADM1","CH-NW","70761945B45925471978558","Canton",275.7174301377,12.1569076054765,31.4903826392124,0,3.25809715077084,2.20451993981784,0.501646425397878,0.427086277827806,0,26.0923323203208,12.1310980022003,31.098703079348,0,3.91828883111209,2.14894403750311,0.287954274530199,1.45848079102241,0,22.127816682073,12.1340976465233,30.0478140359574,0,4.15857837980807,2.11224382387488,0.309533874691817,1.23790596759069,0,24.1824745191981,12.0914222464546,32.5351618073156,0,3.55624477299484,2.06957894767841,0.214422234960165,2.20131590640889,0,20.2930673859043,12.1043385958282,28.0259323469953,0,3.20287667765903,2.1658050693024,0.534438991949398,0.591500796125649,0,27.9779167687335,12.0726004320864,29.7063022044688,0,3.46829614597354,2.14893439606916,0.73963351341359,0.147504146719977,0,27.0066716005462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
